display_name,status,gsis_id,position,team_abbr
Eric Greenwood,RET,00-0028271,WR,PIT
Eric Guenther,RET,00-0019753,LB,LAC
Eric Guliford,RET,00-0006536,WR,NO
Eric Guthrie,RET,00-0029178,P,TB
Eric Hagg,RET,00-0028186,FS,CLE
Eric Harper,RET,00-0030369,LB,OAK
Eric Hayes,RET,00-0007145,DT,TB
Eric Heitmann,RET,00-0021341,C,SF
Eric Henderson,RET,00-0024066,DE,CIN
Eric Herman,RET,00-0030452,OL,IND
Eric Hicks,RET,00-0007375,DE,NYJ
Eric Hill,RET,00-0022547,DB,CAR
Eric Hill,RET,00-0007433,LB,LAC
Eric Jack,RET,00-0008078,CB,ATL
Eric Johnson,RET,00-0020455,TE,NO
Eric Johnson,RET,00-0018982,LB,ARI
Eric Johnson,ACT,00-0037269,DT,NE
Eric Jonassen,RET,00-0008674,T,ARI
Eric Joyce,RET,00-0021056,DB,CHI
Eric Kattus,RET,00-0009033,TE,NYJ
Eric Kelly,RET,00-0020473,CB,MIN
Eric Kendricks,ACT,00-0031554,ILB,DAL
Eric Kettani,RET,00-0026826,FB,NE
Eric Kimble,RET,00-0023985,WR,MIA
Eric King,RET,00-0023589,DB,DET
Eric Kresser,RET,00-0009471,QB,CIN
Eric Kumerow,RET,00-0009509,DE,CHI
Eric Kush,DEV,00-0030094,G,CHI
Eric Lair,RET,00-0029189,TE,GB
Eric Lee,DEV,00-0032730,DE,NE
Eric Lefeld,RET,00-0031674,G,ATL
Eric Lynch,RET,00-0010186,RB,DET
Eric Mahlum,RET,00-0010278,G,IND
Eric Martin,RES,00-0030219,MLB,NE
Eric Martin,RET,00-0010452,WR,KC
Eric McBride,RET,00-0028770,LB,WAS
Eric McCoo,RET,00-0020793,RB,PHI
Eric Mensik,RET,00-0028723,T,ARI
Eric Metcalf,RET,00-0011151,WR,GB
Eric Miller,CUT,00-0039635,T,CIN
Eric Moore,RET,00-0023619,DE,NE
Eric Moore,RET,00-0011561,T,MIA
Eric Moss,RET,00-0011751,G,MIN
Eric Moten,RET,00-0011762,G,LAC
Eric Moulds,RET,00-0011770,WR,TEN
Eric Murray,ACT,00-0033038,FS,HOU
Eric Norwood,RET,00-0027724,DE,CAR
Eric Nzeocha,DEV,00-0034008,LB,TB
Eric Ogbogu,RET,00-0012320,LB,DAL
Eric Olsen,RET,00-0027781,G,CLE
Eric Page,RET,00-0029098,WR,TB
Eric Parker,RET,00-0020904,WR,LAC
Eric Patterson,RET,00-0031857,CB,CLE
Eric Peterman,RET,00-0026555,WR,CHI
Eric Pike,RET,00-0030851,T,IND
Eric Pinkins,CUT,00-0031084,LB,DAL
Eric Powell,RET,00-0021707,DE,BUF
Eric Ravotti,RET,00-0013437,LB,PIT
Eric Reid,UFA,00-0030548,SS,CAR
Eric Rogers,RET,00-0030202,WR,SF
Eric Rowe,DEV,00-0031555,SS,PIT
Eric Sanders,RET,00-0014326,T,DET
Eric Saubert,ACT,00-0033576,TE,SF
Eric Scott,CUT,00-0038604,CB,KC
Eric Shaw,RET,00-0014732,LB,CIN
Eric Shelton,RET,00-0023489,RB,WAS
Eric Smedley,RET,00-0015069,DB,IND
Eric Smith,ACT,00-0033414,T,NYJ
Eric Smith,RET,00-0015170,WR,CHI
Eric Smith,RET,00-0024312,FS,NYJ
Eric Steinbach,RET,00-0022122,G,MIA
Eric Stevens,RET,00-0029768,RB,LA
Eric Stocz,RET,00-0015740,TE,DET
Eric Stokes,RET,00-0015748,DB,SEA
Eric Stokes,ACT,00-0036901,CB,GB
Eric Striker,RET,00-0032513,OLB,BUF
Eric Sutton,RET,00-0015923,DB,WAS
Eric Swann,RET,00-0015947,DE,CAR
Eric Taylor,RET,00-0022668,DT,TEN
Eric Thomas,RET,00-0030651,WR,BUF
Eric Thomas,RET,00-0016258,CB,DEN
Eric Tomlinson,DEV,00-0031690,TE,LAC
Eric Turner,RET,00-0016710,FS,OAK
Eric Unverzagt,RET,00-0016796,LB,SEA
Eric Vance,RET,00-0016824,DB,IND
Eric Vanden Heuvel,RET,00-0027937,T,BAL
Eric Wallace,CUT,00-0033137,TE,CAR
Eric Ward,RET,00-0030798,WR,CIN
Eric Warfield,RET,00-0017193,DB,NE
Eric Waters,RET,00-0030886,TE,PIT
Eric Watts,ACT,00-0039291,DE,NYJ
Eric Weddle,ACT,00-0025424,FS,LA
Eric Weems,UFA,00-0024535,WR,TEN
Eric Weir,RET,00-0017402,WR,NYG
Eric Westmoreland,RET,00-0020357,LB,CLE
Eric Wicks,RET,00-0025899,DB,SEA
Eric Williams,RET,00-0017790,DT,WAS
Eric Wilson,RET,00-0020095,DT,MIA
Eric Wilson,CUT,00-0037548,G,SEA
Eric Wilson,ACT,00-0033336,ILB,GB
Eric Winston,UFA,00-0024281,G,CIN
Eric Wood,UFA,00-0027004,C,BUF
Eric Wright,RET,00-0025440,DB,SF
Eric Wright,RET,00-0018295,WR,CHI
Eric Young,RET,00-0026394,T,LAC
Eric Zeier,RET,00-0018483,QB,TB
Eric Zomalt,RET,00-0018519,DB,NYJ
Erick All,ACT,00-0039814,TE,CIN
Erick Anderson,RET,00-0000308,LB,WAS
Erick Dargan,RET,00-0031976,DB,CIN
Erick Hallett,DEV,00-0038620,SS,DET
Erick Harris,RET,00-0025300,DB,KC
Erick Wren,CUT,00-0034868,C,LAC
Erik Affholter,RET,00-0000090,WR,LAC
Erik Ainge,RET,00-0026302,QB,NYJ
Erik Austell,DEV,00-0033679,C,HOU
Erik Bickerstaff,RET,00-0022174,RB,DAL
Erik Clanton,RET,00-0028193,LB,PIT
Erik Coleman,RET,00-0022218,SS,DET
Erik Cook,RET,00-0027821,C,NYJ
Erik Ezukanma,DEV,00-0038092,WR,MIA
Erik Flowers,RET,00-0019697,DE,ATL
Erik Folk,RET,00-0029651,K,ATL
Erik Harris,CUT,00-0032320,FS,SF
Erik Highsmith,RET,00-0029928,WR,MIN
Erik Howard,RET,00-0007802,DT,NYJ
Erik Jensen,RET,00-0022748,TE,CIN
Erik Kramer,RET,00-0009451,QB,LAC
Erik Krommenhoek,CUT,00-0037467,TE,LAC
Erik Lora,RET,00-0030939,WR,JAX
Erik Lorig,RET,00-0027844,FB,NO
Erik Magnuson,UFA,00-0033317,C,LV
Erik McCoy,ACT,00-0035242,C,NO
Erik McMillan,RET,00-0011005,DB,KC
Erik Meyer,RET,00-0023775,QB,SEA
Erik Norgard,RET,00-0012166,G,TEN
Erik Olson,RET,00-0018969,DB,JAX
Erik Pears,RET,00-0023016,T,SF
Erik Robertson,RET,00-0024751,G,SEA
Erik Storz,RET,00-0015776,LB,JAX
Erik Swoope,CUT,00-0030854,TE,OAK
Erik Totten,RET,00-0020718,DB,PIT
Erik Walden,CUT,00-0026307,OLB,SEA
Erik Wilhelm,RET,00-0017673,QB,CIN
Erik Williams,RET,00-0031644,DE,DET
Erik Williams,RET,00-0017792,T,BAL
Erin Henderson,UFA,00-0025945,OLB,NYJ
Erle Ladson,RET,00-0031164,OT,CLE
Ernest Dixon,RET,00-0004351,LB,KC
Ernest Dye,RET,00-0004678,T,ARI
Ernest Givins,RET,00-0006015,WR,JAX
Ernest Grant,RET,00-0019619,DT,CHI
Ernest Greene,RET,00-0006366,T,LAC
Ernest Jones,RET,00-0008745,LB,CAR
Ernest Jones,ACT,00-0036994,ILB,TEN
Ernest Owusu,RET,00-0029074,DE,TB
Ernest Shazor,RET,00-0023227,DB,ARI
Ernest Wilford,RET,00-0022901,WR,JAX
Ernie Brown,RET,00-0001933,DE,PIT
Ernie Conwell,RET,00-0003400,TE,NO
Ernie Logan,RET,00-0010028,NT,NYJ
Ernie Mills,RET,00-0011328,WR,DAL
Ernie Sims,RET,00-0024224,OLB,DAL
Ernie Thompson,RET,00-0016378,RB,KC
Ernie Wheelwright,RET,00-0026410,WR,BAL
Ernst Brun,RET,00-0032308,TE,WAS
Eron Riley,RET,00-0026860,WR,NYJ
Erric Pegram,RET,00-0012735,RB,NYG
Errict Rhett,RET,00-0013622,RB,CLE
Erroll Thompson,CUT,00-0036840,LB,ATL
Erron Kinney,RET,00-0019659,TE,TEN
Ervin Baldwin,RET,00-0026348,DE,CHI
Ervin Collier,RET,00-0003256,DT,CHI
Ervin Philips,CUT,00-0034618,WR,TB
Ervin Randle,RET,00-0013404,ILB,KC
Erwin Swiney,RET,00-0020959,CB,GB
Esera Tuaolo,RET,00-0016643,NT,CAR
Esezi Otomewo,ACT,00-0037274,DE,JAX
Essang Bassey,CUT,00-0035862,CB,DET
Ethan Albright,RET,00-0000121,LS,LAC
Ethan Bonner,ACT,00-0038684,CB,MIA
Ethan Brooks,RET,00-0001835,G,DAL
Ethan Cooper,CUT,00-0033279,OG,KC
Ethan Driskell,ACT,00-0039317,T,KC
Ethan Evans,ACT,00-0039059,P,LA
Ethan Fernea,CUT,00-0037394,WR,IND
Ethan Greenidge,ACT,00-0035403,T,ATL
Ethan Hemer,CUT,00-0030879,DE,PIT
Ethan Horton,RET,00-0007753,TE,WAS
Ethan Johnson,RET,00-0029326,DE,KC
Ethan Kelley,RET,00-0021945,NT,CLE
Ethan Kilmer,RET,00-0024423,SAF,MIA
Ethan Pocic,ACT,00-0033901,C,CLE
Ethan Westbrooks,DEV,00-0030986,DT,NO
Ethan Wolf,RES,00-0034672,TE,NO
Etienne Sabino,RET,00-0030264,OLB,LA
Etric Pruitt,RET,00-0022708,DB,DET
Euclid Cummings,RET,00-0030835,DT,TB
Eugene Amano,RET,00-0022771,C,TEN
Eugene Baker,RET,00-0000627,WR,CAR
Eugene Bright,RET,00-0026492,TE,PIT
Eugene Chung,RET,00-0002990,G,IND
Eugene Daniel,RET,00-0003855,CB,BAL
Eugene Lockhart,RET,00-0010010,ILB,NE
Eugene Marve,RET,00-0010488,LB,LAC
Eugene McCaslin,RET,00-0019549,LB,TB
Eugene Monroe,RET,00-0026984,T,BAL
Eugene Riley,RET,00-0013751,TE,DET
Eugene Robinson,RET,00-0013860,FS,CAR
Eugene Seale,RET,00-0014605,LB,TEN
Eugene Sims,UFA,00-0027787,DE,LA
Eugene Wilson,RET,00-0021992,FS,HOU
Evan Adams,ACT,00-0036190,OG,BAL
Evan Anderson,DEV,00-0039696,DT,SF
Evan Baylis,CUT,00-0033763,TE,KC
Evan Benjamin,RET,00-0023898,LB,SEA
Evan Berry,CUT,00-0034247,WR,CLE
Evan Boehm,TRC,00-0032777,C,NYG
Evan Brown,ACT,00-0034495,C,ARI
Evan Deckers,ACT,00-0038817,LS,TB
Evan Engram,ACT,00-0033881,TE,JAX
Evan Finkenberg,RET,00-0030862,G,MIA
Evan Frierson,RET,00-0030232,LB,HOU
Evan Frosch,RET,00-0028701,TE,CLE
Evan Heim,DEV,00-0036478,T,DET
Evan Hull,DEV,00-0038397,RB,IND
Evan Landi,RET,00-0029900,TE,NE
Evan Mathis,UFA,00-0023514,G,ARI
Evan McPherson,ACT,00-0036854,K,CIN
Evan Moore,RET,00-0026123,TE,PHI
Evan Neal,ACT,00-0037612,T,NYG
Evan Oglesby,RET,00-0023288,DB,MIA
Evan Panfil,CUT,00-0033534,DE,TB
Evan Perrizo,CUT,00-0034617,DE,TB
Evan Pilgrim,RET,00-0012990,G,ATL
Evan Prall,RET,00-0025679,WR,NYJ
Evan Rodriguez,RET,00-0029276,TE,TB
Evan Royster,RET,00-0028115,RB,ATL
Evan Schwan,CUT,00-0033718,DE,NYG
Evan Smith,CUT,00-0026784,G,TB
Evan Spencer,RET,00-0031954,WR,TB
Evan Weaver,CUT,00-0036381,LB,ARI
Evan Williams,ACT,00-0039813,DB,GB
Evan Wilson,RET,00-0030973,TE,OAK
Everett Dawkins,RET,00-0030393,DT,NYG
Everett Lindsay,RET,00-0009941,G,MIN
Everett McIver,RET,00-0010917,G,DAL
Everette Brown,RET,00-0027019,DE,CLE
Everette Pedescleaux,RET,00-0026521,DE,DEN
Everrette Thompson,RET,00-0029712,DE,ARI
Everson Griffen,RES,00-0027701,DE,MIN
Everson Walls,RET,00-0017104,CB,CLE
Evin Ksiezarczyk,CUT,00-0035784,T,KC
Eyioma Uwazurike,ACT,00-0038106,DE,DEN
Ezekiel Ansah,UFA,00-0030059,DE,SF
Ezekiel Bigger,CUT,00-0033867,LB,CAR
Ezekiel Elliott,ACT,00-0033045,RB,DAL
Ezekiel Turner,DEV,00-0034490,ILB,HOU
Ezekiel Vandenburgh,CUT,00-0038700,OLB,MIA
Ezell Ruffin,RET,00-0031520,WR,IND
Ezra Butler,RET,00-0025978,LB,NO
Ezra Cleveland,ACT,00-0036327,G,JAX
Ezra Johnson,RET,00-0008503,DE,TEN
Ezra Robinson,CUT,00-0033694,CB,JAX
FN Lutz,RET,00-0031356,C,IND
Fabbians Ebbele,RET,00-0031828,T,GB
Fabian Moreau,ACT,00-0033918,CB,MIN
Fabian Washington,RET,00-0023458,DB,NO
Fabien Bownes,RET,00-0001582,WR,SEA
Fabien Lovett,DEV,00-0039319,DT,KC
Fabrizio Scaccia,RET,00-0027924,K,SF
Fadol Brown,NWT,00-0033438,DE,CHI
Fahn Cooper,CUT,00-0032427,OT,IND
Faion Hicks,DEV,00-0037319,CB,SEA
Fakhir Brown,RET,00-0001934,CB,LA
Farrington Huguenin,CUT,00-0032622,LB,TB
Farrod Green,RES,00-0035852,TE,IND
Fearon Wright,RET,00-0020284,LB,MIN
Feleipe Franks,DEV,00-0036825,TE,CAR
Felipe Claybrooks,RET,00-0020014,DE,CLE
Felix Anudike-Uzomah,ACT,00-0039006,DE,KC
Felix Jones,RET,00-0026162,RB,PIT
Felix Wright,RET,00-0018296,DB,KC
Felton Davis,RES,00-0035154,WR,KC
Felton Huggins,RET,00-0024132,WR,BUF
Fendi Onobun,RET,00-0027769,TE,JAX
Fenuki Tupou,RET,00-0026922,T,NO
Fernando Bryant,RET,00-0002138,DB,PIT
Fernando Smith,RET,00-0015171,DE,CAR
Fernando Velasco,RET,00-0025925,C,BUF
Fernandus Vinson,RET,00-0016928,SS,CIN
Ferrell Edmunds,RET,00-0004742,TE,SEA
Ferric Collons,RET,00-0003319,DE,NE
Ferrod Gardner,CUT,00-0037163,SS,WAS
Fili Moala,RET,00-0027032,DT,HOU
Filip Filipovic,RET,00-0020976,P,DAL
Filmel Johnson,RET,00-0008504,DB,BUF
Fisayo Awolaja,CUT,00-0035746,G,NO
Fish Smithson,RES,00-0033274,DB,BAL
Fitzgerald Toussaint,CUT,00-0031332,RB,PIT
Fletcher Cox,RET,00-0029653,DT,PHI
Flipper Anderson,RET,00-0000351,WR,DEN
Floyd Allen,CUT,00-0035635,WR,HOU
Floyd Dixon,RET,00-0004352,WR,WAS
Floyd Fields,RET,00-0005194,SS,LAC
Floyd Raven,RET,00-0031790,DB,CIN
Floyd Turner,RET,00-0016711,WR,BAL
Floyd Wedderburn,RET,00-0017383,G,SEA
Floyd Womack,RET,00-0020348,G,ARI
Floyd Young,RET,00-0018414,CB,TB
Flozell Adams,RET,00-0000045,G,PIT
Folarin Orimolade,CUT,00-0033247,LB,LA
Folorunso Fatukasi,ACT,00-0034275,DT,HOU
Fontel Mines,RET,00-0024769,TE,CHI
Forey Duckett,RET,00-0004561,CB,SEA
Forrest Lamp,CUT,00-0033542,G,NO
Forrest Merrill,CUT,00-0036780,DT,DEN
Forrest Rhyne,CUT,00-0037401,ILB,PIT
Forrestal Hickman,RET,00-0032252,T,LAC
Foster Moreau,ACT,00-0034981,TE,NO
Foster Sarell,ACT,00-0036584,T,LAC
Fou Fonoti,RET,00-0030766,T,SF
Foyesade Oluokun,ACT,00-0034413,ILB,JAX
Fozzy Whittaker,UFA,00-0029731,RB,CAR
Frances Mays,RET,00-0030717,DE,PHI
Francis Bernard,ACT,00-0036028,OLB,DAL
Francis Kallon,CUT,00-0033493,DE,TEN
Francis Owusu,DEV,00-0033411,WR,MIA
Frank Alexander,SUS,00-0029270,DE,CAR
Frank Beede,RET,00-0000999,G,SEA
Frank Beltre,CUT,00-0030314,LB,NYJ
Frank Boudreaux,RET,00-0001537,DT,MIN
Frank Chamberlin,RET,00-0019570,LB,HOU
Frank Clark,TRC,00-0032210,OLB,SEA
Frank Conover,RET,00-0003385,DT,CLE
Frank Crum,ACT,00-0039568,T,DEN
Frank Darby,CUT,00-0036951,WR,SF
Frank Davis,RET,00-0023821,G,CIN
Frank Ferrara,RET,00-0005165,DE,NYG
Frank Garcia,RET,00-0005753,G,ARI
Frank Giannetti,RET,00-0005921,DE,ATL
Frank Ginda,CUT,00-0034474,ILB,LAC
Frank Gore,RET,00-0023500,RB,SF
Frank Gore,DEV,00-0039471,RB,BUF
Frank Hartley,RET,00-0007052,TE,LAC
Frank Herron,CUT,00-0034590,DT,CAR
Frank Kearse,RET,00-0028169,DT,NE
Frank Middleton,RET,00-0011192,G,OAK
Frank Minnifield,RET,00-0011360,CB,CLE
Frank Miotke,RET,00-0011374,WR,BUF
Frank Moreau,RET,00-0019471,RB,JAX
Frank Murphy,RET,00-0019487,WR,MIA
Frank Okam,RET,00-0026291,DT,NYG
Frank Omiyale,RET,00-0023596,T,SEA
Frank Pollack,RET,00-0013072,T,SF
Frank Ragnow,ACT,00-0034345,C,DET
Frank Reich,RET,00-0013558,QB,DET
Frank Rice,RET,00-0020133,WR,TB
Frank Robinson,RET,00-0013862,DB,DEN
Frank Romero,RET,00-0020808,G,DET
Frank Sanders,RET,00-0014328,WR,BAL
Frank Shannon,RET,00-0032468,LB,DEN
Frank Stams,RET,00-0015541,LB,CLE
Frank Strong,RET,00-0020642,DB,SF
Frank Summers,RET,00-0026926,FB,BUF
Frank Trotter,RET,00-0029062,DE,PHI
Frank Wainright,RET,00-0016993,TE,BAL
Frank Walker,RET,00-0021943,DB,DAL
Frank Warren,RET,00-0028734,RB,DAL
Frank Warren,RET,00-0017213,NT,NO
Frank Winters,RET,00-0018115,C,GB
Frank Wycheck,RET,00-0018343,TE,TEN
Frank Zombo,UFA,00-0027442,OLB,KC
Frankie Griffin,ACT,00-0035966,SAF,GB
Frankie Hammond,CUT,00-0030154,WR,NYJ
Frankie Luvu,ACT,00-0034302,ILB,WAS
Frankie Smith,RET,00-0015173,DB,CHI
Frankie Williams,RET,00-0032829,CB,IND
Franky Okafor,RET,00-0033152,WR,ARI
Frantz Hardy,RET,00-0026075,WR,PHI
Fred Banks,RET,00-0000705,WR,CHI
Fred Barnett,RET,00-0000800,WR,MIA
Fred Baxter,RET,00-0000911,TE,WAS
Fred Beasley,RET,00-0000942,RB,WAS
Fred Bennett,RET,00-0025510,DB,ARI
Fred Booker,RET,00-0019922,DB,NO
Fred Brock,RET,00-0001796,WR,ARI
Fred Brown,CUT,00-0033994,WR,TEN
Fred Coleman,RET,00-0003220,WR,NE
Fred Davis,RET,00-0026188,TE,WAS
Fred Evans,RET,00-0024426,DT,MIN
Fred Foggie,RET,00-0005371,DB,PIT
Fred Ford,RET,00-0005415,DB,PHI
Fred Gibson,RET,00-0023565,WR,LA
Fred Jackson,ACT,00-0024204,RB,SEA
Fred Johnson,ACT,00-0034951,T,PHI
Fred Jones,CUT,00-0035501,DT,DET
Fred Jones,RET,00-0019356,LB,KC
Fred Jones,RET,00-0008748,WR,KC
Fred Koloto,RET,00-0029150,G,NYJ
Fred Lane,RET,00-0009599,RB,CAR
Fred Lauina,CUT,00-0034254,G,CLE
Fred Lester,RET,00-0009815,RB,ATL
Fred Marion,RET,00-0010383,FS,NE
Fred Matua,RET,00-0024431,G,WAS
Fred McAfee,RET,00-0010632,RB,NO
Fred McCrary,RET,00-0010747,RB,SEA
Fred Miller,RET,00-0011266,T,CHI
Fred Perry,RET,00-0020603,LB,ATL
Fred Robbins,RET,00-0019706,DT,LA
Fred Ross,CUT,00-0033412,WR,CAR
Fred Russell,RET,00-0022469,RB,LA
Fred Smerlas,RET,00-0015072,NT,NE
Fred Smoot,RET,00-0020522,CB,WAS
Fred Stokes,RET,00-0015749,DE,NO
Fred Strickland,RET,00-0015817,LB,WAS
Fred Taylor,RET,00-0016098,RB,NE
Fred Thomas,RET,00-0016263,CB,NO
Fred Trevillion,CUT,00-0035653,WR,LAC
Fred Vinson,RET,00-0016929,CB,SEA
Fred Wakefield,RET,00-0020024,OL,OAK
Fred Warner,ACT,00-0034815,ILB,SF
Fred Weary,RET,00-0021193,C,CLE
Fred Weary,RET,00-0017341,DB,LA
Fred Williams,RET,00-0030622,WR,KC
Freddie Barnes,RET,00-0027361,WR,CHI
Freddie Bishop,CUT,00-0030396,OLB,DET
Freddie Bradley,RET,00-0001636,RB,LAC
Freddie Brown,RET,00-0026966,WR,MIN
Freddie Capshaw,RET,00-0021667,P,LA
Freddie Childress,RET,00-0002944,T,CLE
Freddie Joe Nunn,RET,00-0012225,DE,IND
Freddie Jones,RET,00-0008749,TE,ARI
Freddie Martino,CUT,00-0030737,WR,TB
Freddie Milons,RET,00-0021275,WR,PIT
Freddie Mitchell,RET,00-0020497,WR,PHI
Freddie Moore,RET,00-0020194,T,CIN
Freddie Scott,RET,00-0014550,WR,IND
Freddie Solomon,RET,00-0015390,WR,PHI
Freddie Stevenson,CUT,00-0033640,RB,CHI
Freddie Swain,CUT,00-0036247,WR,CHI
Freddie Tagaloa,CUT,00-0033848,OG,MIN
Freddy Keiaho,RET,00-0024309,LB,JAX
Frederick Mauigoa,ACT,00-0035953,C,CAR
Freedom Akinmoladun,DEV,00-0035600,DE,NYJ
Freeman McNeil,RET,00-0011035,RB,NYJ
Frisman Jackson,RET,00-0020780,WR,NYJ
Frostee Rucker,UFA,00-0024306,DT,OAK
Fuad Reveiz,RET,00-0013607,K,MIN
Fui Vakapuna,RET,00-0027143,RB,IND
G.J. Kinne,RET,00-0029041,QB,NYG
Gabe Brkic,CUT,00-0037492,K,GB
Gabe Carimi,RET,00-0027967,T,ATL
Gabe Crecion,RET,00-0021421,TE,SF
Gabe Davis,ACT,00-0036196,WR,JAX
Gabe Franklin,RET,00-0023083,DB,LAC
Gabe Hall,RET,00-0024578,T,IND
Gabe Hall,DEV,00-0039265,DT,PHI
Gabe Holmes,CUT,00-0031884,TE,TEN
Gabe Houy,RES,00-0038425,T,CHI
Gabe Hughes,RET,00-0032618,TE,MIA
Gabe Ikard,DEV,00-0030791,C,NO
Gabe Jackson,ACT,00-0031367,G,CAR
Gabe Jeudy-Lally,DEV,00-0039646,DB,TEN
Gabe Lindstrom,RET,00-0018585,P,SEA
Gabe Long,RET,00-0026415,DT,HOU
Gabe Marks,CUT,00-0033472,WR,NYJ
Gabe Martin,UFA,00-0031707,ILB,ARI
Gabe Miller,RET,00-0028078,LB,WAS
Gabe Nabers,CUT,00-0035908,FB,LAC
Gabe Northern,RET,00-0012191,DE,MIN
Gabe Reid,RET,00-0021813,TE,CHI
Gabe Watson,RET,00-0024322,NT,NYG
Gabe Wilkins,RET,00-0017691,DE,SF
Gabe Wright,DEV,00-0031574,DT,WAS
Gable Steveson,CUT,00-0039865,DT,BUF
Gabriel Helms,RET,00-0023077,CB,KC
Gabriel Manns,RET,00-0027243,T,CIN
Gabriel Mass,CUT,00-0033478,DT,CAR
Gabriel Murphy,RES,00-0039715,DE,MIN
Gabriel Oladipo,RET,00-0012336,DT,ARI
Gaelin Elmore,ACT,00-0034529,DE,CIN
Gage Cervenka,DEV,00-0036701,G,CHI
Gaines Adams,RET,00-0025391,DE,CHI
Galand Thaxton,RET,00-0016201,LB,LAC
Gale Gilbert,RET,00-0005953,QB,LAC
Gana Joseph,RET,00-0008939,DB,GB
Gannon Conway,RET,00-0030859,DE,IND
Gannon Shepherd,RET,00-0019419,T,JAX
Gannon Sinclair,CUT,00-0031711,TE,PHI
Gardner Minshew,ACT,00-0035289,QB,LV
Gareon Conley,CUT,00-0033882,CB,DAL
Garett Bolles,ACT,00-0033538,T,DEN
Garett Maag,CUT,00-0039043,WR,MIN
Gari Scott,RET,00-0019468,WR,PHI
Garin Patrick,RET,00-0012639,G,IND
Garin Veris,RET,00-0016884,DE,SF
Garland Hawkins,RET,00-0007123,DE,CHI
Garnell Wilds,RET,00-0022260,DB,CAR
Garret Dooley,CUT,00-0034210,LB,DET
Garret Greenfield,CUT,00-0039297,T,SEA
Garret Wallow,RES,00-0036844,OLB,TEN
Garrett Bradbury,ACT,00-0035588,C,MIN
Garrett Brown,RET,00-0027269,NT,LAC
Garrett Brumfield,CUT,00-0035225,G,PIT
Garrett Celek,UFA,00-0028903,TE,SF
Garrett Chisolm,RET,00-0028452,G,CAR
Garrett Dickerson,CUT,00-0034795,TE,NYG
Garrett Frye,RET,00-0031995,C,KC
Garrett Gilbert,DEV,00-0031395,QB,NE
Garrett Gilkey,RET,00-0030476,T,TB
Garrett Goebel,RET,00-0029765,DT,LA
Garrett Graham,RET,00-0027718,TE,DEN
Garrett Grayson,DEV,00-0032148,QB,DEN
Garrett Griffin,DEV,00-0033095,TE,DET
Garrett Groshek,CUT,00-0036521,RB,MIN
Garrett Hartley,RET,00-0025824,K,PIT
Garrett Hudson,CUT,00-0034783,TE,WAS
Garrett Johnson,CUT,00-0034592,WR,CHI
Garrett Johnson,RET,00-0008507,DT,SF
Garrett Limbrick,RET,00-0009931,RB,MIA
Garrett Lindholm,RET,00-0027200,K,LA
Garrett Marino,ACT,00-0036031,DT,DAL
Garrett McGhin,CUT,00-0035558,T,BUF
Garrett McIntyre,RET,00-0023904,OLB,NYJ
Garrett Mills,RET,00-0024321,TE,NE
Garrett Nelson,CUT,00-0038693,DE,CIN
Garrett Reynolds,RET,00-0027110,OT,DET
Garrett Sickels,CUT,00-0033270,LB,WAS
Garrett Swanson,RET,00-0032505,P,ARI
Garrett Taylor,ACT,00-0036144,SAF,BUF
Garrett Williams,ACT,00-0039007,CB,ARI
Garrett Wilson,ACT,00-0037740,WR,NYJ
Garrett Wolfe,RET,00-0025480,RB,CHI
Garrick Jones,RET,00-0020965,T,ATL
Garrick Mayweather,RET,00-0032920,OG,KC
Garrison Hearst,RET,00-0007180,RB,DEN
Garrison Sanborn,DEV,00-0026844,LS,JAX
Garrison Smith,DEV,00-0030871,DT,MIA
Garry Gilliam,UFA,00-0030899,OT,SF
Garry Howe,RET,00-0007819,NT,IND
Garry Lewis,RET,00-0009859,DB,KC
Garry Williams,RET,00-0026715,T,CHI
Garth Gerhart,RET,00-0028933,C,CLE
Garth Jax,RET,00-0008291,MLB,ARI
Gartrell Johnson,RET,00-0027098,RB,ATL
Gary Anderson,RET,00-0000313,K,TEN
Gary Anderson,RET,00-0000311,RB,DET
Gary Baldinger,RET,00-0000654,DE,BUF
Gary Banks,RET,00-0026056,WR,LAC
Gary Barnidge,UFA,00-0026281,TE,CLE
Gary Baxter,RET,00-0020472,DB,CLE
Gary Berry,RET,00-0019672,SAF,GB
Gary Brackett,RET,00-0021484,MLB,IND
Gary Brightwell,DEV,00-0036569,RB,CLE
Gary Brown,RET,00-0001937,T,SF
Gary Brown,RET,00-0001938,RB,NYG
Gary Byrd,RET,00-0021450,T,BUF
Gary Chambers,ACT,00-0032495,WR,BUF
Gary Clark,RET,00-0003038,WR,MIA
Gary Dandridge,RET,00-0003849,DB,SEA
Gary Downs,RET,00-0004495,RB,ATL
Gary Gibson,RET,00-0023327,DT,TB
Gary Guyton,RET,00-0025821,LB,TEN
Gary Harrell,RET,00-0006902,WR,NYG
Gary Jennings,CUT,00-0035589,WR,CAR
Gary Johnson,CUT,00-0035158,LB,WAS
Gary Jones,RET,00-0008750,FS,NYJ
Gary Kubiak,RET,00-0009490,QB,DEN
Gary Plummer,RET,00-0013041,MLB,SF
Gary Reasons,RET,00-0013474,ILB,CIN
Gary Russell,RET,00-0024846,RB,OAK
Gary Stills,RET,00-0015725,LB,LA
Gary Walker,RET,00-0030356,DB,BAL
Gary Walker,RET,00-0017033,DE,HOU
Gary Wellman,RET,00-0017416,WR,TEN
